5165X5

244.567	751	3022877	29165	19
24638	699	1727457	13053	15
3.081.367	577	727126	134100	21
72.476	588	76102	18583	18
1.124.782	62	871675	62985	13
442.398	616	1003103	3757	16
335.587	709	1836349	16627	16
538	706	3704181	3407	23
273.815	653	1406322	3622	18
615.384	652	955806	14219	18
577.843	698	1439826	21440	17
6591	559	789841	7024	13
796.614	704	2459131	15042	18
225.576	738	2016808	5994	21
185.031	717	1566107	5963	22
448.424	63	1852245	4062	18
539.245	718	2623018	42547	24
593.026	72	1969695	410332	21
3.650.749	704	2549701	20079	18
1.974.375	631	1507254	3740	19
5.981.707	538	1314189	15386	24
831.201	544	664779	5522	18
276.162	76	3139223	5641	22
794.571	805	4844965	1182429	38
1.067.193	688	1687267	12321	17
2.462.993	694	4516092	7149	21
278117	557	612845	30048	17
657.796	537	592259	4957	21
312.708	57	704493	57548	18
499.073	714	2859059	12012	22
505.914	621	799918	3863	15
102765	641	2296184	7177	18
528.225	711	1584272	54458	16
6051	745	4052322	64914	24
433.832	681	3369449	4162	22
201.485	621	885449	18111	18
275.426	683	114224	11878	15
304.488	686	2035419	7829	19
479.093	69	2585955	8787	19
1.264.245	706	4478989	7886	27
7.161.827	586	850225	73448	24
311.829	56	799196	5842	16
169.988	524	717659	9692	15
8.092.951	784	2841705	874210	34
477.794	528	501224	7154	14
1.243.552	745	2892737	127309	25
159.557	661	1184602	7345	23
79.403	769	2035735	82520	35
275.352	701	117359	28244	24
1.680.803	656	1001511	46082	17
757.875	757	33183	94153	25
3.442.005	593	156889	14484	21
9.434.425	734	6598421	33551	25
222.073	703	3354977	5161	23
213.727	626	623585	11244	16
4.768.083	75	5051437	39933	24
710.645	702	1784556	15387	18
724.069	692	1261497	19786	18
226.578	708	2333153	3514	19
6.787.282	744	15812162	6512	29
29052	749	2149506	51454	2
4.032.435	716	7070015	490288	25
769.504	682	1200858	29057	17
3.240.177	544	3353004	9795	18
484.199	706	2133519	4900	22
1.719.373	742	5466144	35710	24
1.082.769	63	733272	27209	12
441.645	654	1055109	3399	14
37.517	606	2632984	8493	2
212.721	65	1070876	5735	15
3.146.407	673	10380681	36027	37
1749	649	1027013	4699	15
3.452.684	667	1953286	4630	23
1.237.357	72	2334597	12609	22
602.778	506	488668	17983	13
460.389	565	597238	10151	13
839.737	722	2132851	12117	18
10.882.379	693	4787606	20707	25
579.727	587	628794	26862	2
53.261	704	3159151	4975	17
2.162.874	583	680794	3892	17
1.332.759	59	901606	33002	16
447.577	587	580625	8837	17
6.843.868	649	1646258	25266	2
251.628	691	3812189	89707	31
720.512	678	151328	15147	16
943.945	674	211864	31603	2
433.642	591	645453	14792	18
151016	629	1615012	16059	19
246.276	728	2831785	6567	24
1.640.756	561	528086	19943	18
595.811	747	291555	31263	26
70.892	789	2797685	2792	19
1.169.791	601	635263	26674	21
933.834	698	2891446	9406	48
1.512.786	635	257987	15978	21
253.772	748	2135567	43062	23
15256	697	1518598	11944	19
245.408	579	1175511	34267	16
3.525.293	65	1696335	56103	22
169.679	569	1123298	4058	17
423.168	541	693966	24762	16
901.094	567	4265999	29372	116
3.218.481	612	799803	77514	18
57.459	68	2328086	5025	25
131.096	75	4758856	343853	32
1.140.394	757	2688402	54403	22
1.351.891	557	696041	36191	16
7.664.831	619	1287817	16877	31
141.855	631	970105	4517	15
58354	635	1443674	13505	19
746.928	709	5148381	19697	24
77301	565	513926	21759	21
4.325.642	576	87106	20831	16
81.819	713	2193268	1817	22
318954	562	637086	17316	19
33.642.568	53	581851	15490	17
419.036	706	2528106	19364	26
614.693	655	1447788	67150	17
1.335.837	654	310208	2597	22
527.119	637	6582357	1758	28
164023	721	1551665	47463	2
971	743	2543355	48401	21
1.008.873	672	7168728	3449	3
785.373	637	2053713	25495	23
130.694	624	123483	5489	16
183.065	661	1592526	11455	19
629.586	599	678074	12199	18
16989	699	1364748	20005	17
111.073	648	88592	4805	16
257.561	573	902026	17354	19
442.211	615	116441	34050	18
965.377	653	1352744	37867	16
297.937	675	1320228	7152	15
95.333	695	804535	9678	16
464.776	621	1173729	31392	15
78.786	533	778306	6552	15
620.716	723	1871827	16250	18
590.529	537	774062	10713	21
2442	752	3529539	22524	22
222.549	611	630518	17668	19
279.088	624	821113	5405	14
569.889	583	567765	11229	14
971.576	639	1431416	15237	15
1.134.168	553	618737	4033	2
275.748	716	6412643	15850	19
2.899.553	548	820939	52839	14
73.967	746	218149	2769	2
521.802	71	2182284	8682	17
53.337	767	2369164	24298	27
412.715	766	4710366	4362	24
322.878	75	3062367	54298	24
1.701.974	575	1518071	11136	22
336.329	549	748602	19991	17
187.704	615	856212	9431	13
294.456	652	114086	7971	14
47.390.691	624	148903	20807	18
1.610.958	552	631165	10729	2
2.940.251	647	1818763	5972	19
484.947	759	2400532	116786	25
1.242.345	558	591692	23781	17
805.629	555	617952	9773	14
64968	728	5491191	22282	26
15995	634	847269	3299	19
48728	697	203426	25376	2
353.404	695	1424447	33559	16
306.989	713	3582141	15568	21
34.546	749	1303999	396587	23
1.258.479	706	1539958	91841	17
25.778.658	549	899957	28337	18
471.242	505	646761	5769	2
1.095.803	638	1274854	20707	17
497.204	585	742881	4171	15
2.396.609	616	152585	22740	18
665.092	766	4021392	62339	24
1.456.095	638	1691787	9544	15
293.456	552	882187	9544	16
522.596	648	1622376	12519	19
639.248	722	1550656	12328	22
181.009	683	1890345	6757	17
2.627.474	568	962489	29190	16
609621	557	677378	37399	21
279.718	718	2118446	387368	21
498.793	541	62069	4982	16
846.505	592	514531	22320	16
2.529.442	576	599352	30118	23
637.131	588	1026484	21842	17
756.875	596	593834	18660	13
1.128.601	662	6911883	4296	2
623.564	578	582453	26892	15
1.061.803	597	553421	18804	15
2.416.144	665	1326131	10136	19
451.419	713	207254	14431	16
229.993	796	6682445	28091	32
3.202.984	648	1644373	19750	18
83.155	739	1938796	1547	22
259.103	65	977448	2629	17
506.333	655	1661036	12350	17
357.178	689	142637	11559	18
322.285	682	1239003	14822	19
455.808	71	1640021	22136	19
1.307.862	705	1901979	30861	2
1.065.685	733	1722965	21458	18
418.544	713	1902938	9862	2
306.502	696	2149604	18264	17
339.405	64	1284125	2555	11
40001	7	1967052	18995	18
46.395	643	3056091	16275	25
427.802	583	704293	19440	18
246.308	659	96878	8188	13
517.737	589	1378053	10715	17
364.839	593	553749	17631	15
1.004.667	573	519987	12805	16
2.063.315	741	2611314	10072	23
101.853	526	562828	9155	19
12.065.771	639	1600504	9493	16
6.441.603	634	1197769	23803	16
147.665	68	1458053	82685	17
727.894	725	1597996	4110	18
54.524	603	862633	2667	17
192.939	594	767598	4055	14
92061	677	1762674	356128	16
123208	574	613813	23576	18
81.101	724	1340595	3581	18
282.254	646	1009679	4617	19
864.225	73	2067763	30144	22
157.727	652	1314565	2309	16
9.647.069	57	750535	73382	15
271.857	785	4103823	9079	21
367.308	721	1598807	3071	16
2.100.831	782	3237208	319608	25
835.003	646	1174284	71079	16
1.691.637	658	1290946	5265	19
235.705	703	3281106	3185	23
462.958	726	4868824	41999	2
115.868	567	530828	14274	16
201.381	514	685888	7476	17
191.683	734	411685	2591	17
665.802	704	1601658	18057	18
3.649.725	727	2192696	21748	19
1.028.889	673	166856	195253	18
3.909.537	665	144858	8454	21
892.842	658	1838258	3550	17
297.977	701	1850397	3610	2
2.378.847	587	738716	19410	16
664.062	726	2079586	38304	18
1.065.318	731	269026	20362	27
713.789	613	1218732	27238	21
2.531.503	703	3192826	71501	24
491.767	751	1907361	75025	19
3.821.463	766	5751867	102393	28
290.596	785	3016785	120691	25
197.297	714	3543544	10632	22
581.756	678	2129073	10451	19
486.864	618	489887	20451	16
141.622	6	791511	3666	13
240.042	684	5258362	5316	2
207.244	609	612443	42343	17
148.393	751	138299	7700	23
529.457	574	719765	4934	14
703.367	582	1727398	3669	16
552.112	64	1114329	30534	16
433.185	677	1120649	56459	28
583.258	739	3212777	9335	19
41938	54	878417	6612	14
790.705	609	730782	10365	17
205.078	664	1245124	5041	19
716.261	571	527311	9764	14
11808	623	1238181	4839	17
287.812	621	6867	5151	15
1.228.506	682	1602954	362223	21
6.953.666	584	2556228	9829	21
140.709	691	2417278	3850	23
100.483	743	1357061	22208	17
1.652.308	782	4346017	483377	31
5.196.769	624	902754	162657	16
491.063	488	696637	5330	18
724.381	616	999477	73849	17
197.838	766	297882	8971	23
283.186	605	521813	10490	16
83.711	623	741738	5933	18
283.211	678	1417733	1209	18
148.746	615	654579	11695	14
725.798	627	684597	25063	17
208.323	719	1787655	2760	19
371.834	668	1566044	11246	19
134.449	701	2052701	3016	23
1.954.699	569	1000357	2866	15
204.328	665	106088	7112	14
319.053	585	425647	8615	21
566.974	596	735618	17969	19
327.191	678	1492518	10622	18
1.167.848	542	479391	13555	13
8.369.793	518	544895	21565	11
27833	692	2217917	17934	19
214.322	775	2173461	22155	22
511.621	729	2833635	19495	26
127.803	782	3533816	46733	25
451.699	649	1346552	6443	19
134119	573	1316433	17885	18
158.568	661	1446762	4694	22
393.573	607	873826	11344	17
324.789	66	1346409	11486	21
73.438	674	19008	2437	21
177.675	764	4174325	14069	23
417.335	621	2003055	3254	19
190.392	706	2027402	17587	22
1.179.449	732	4253113	11764	21
415.811	711	3243798	8386	22
48.548	604	942283	13396	19
84.848	599	777155	21525	17
169.464	575	914003	7427	19
152.807	664	1115986	3101	18
212.674	655	994107	5823	15
1.646.472	62	1812473	3364	16
659.249	619	1400949	1407	14
830.833	598	547131	15675	15
6.611.785	688	2536214	19049	21
3.255.189	635	1070703	12971	18
68404	757	4099997	9597	21
2.185.129	742	9289233	9110	39
124.758	704	1979766	2953	2
324812	754	666986	23940	26
3.247.385	604	714368	78965	2
62606	79	3730311	213279	27
175.846	736	1605864	16772	25
216.512	747	2876253	38899	26
198.124	62	20224	3482	24
238.234	586	586317	12952	8
188.732	729	1456908	12487	3
13.084.755	453	745748	23066	2
252.852	711	942599	2789	16
396.552	732	4439731	4026	2
959.692	74	255047	19911	21
81577	585	533867	13384	19
278.413	604	684576	19197	17
3.005.319	6	600017	11591	19
201.169	706	3082962	6456	18
5.126.723	652	2381962	10593	2
220.471	616	181538	5319	21
811.666	755	3025214	79571	21
863.932	585	72087	34676	18
403.045	718	2385205	12326	22
389.985	717	1000082	66777	2
1.464.034	6	905002	14539	21
245.885	729	1686217	14710	2
155.718	601	614978	17739	2
153.479	579	678057	6868	15
273.873	719	2305101	4983	19
227.627	698	2319114	4847	18
720.424	67	745982	7819	15
3.849.991	699	2653878	11716	21
630.706	709	18750	28287	17
16859	725	2430282	8254	34
703.638	694	236633	17250	19
2745	613	769132	19022	17
57.970.768	586	2726092	84762	26
310.346	555	675581	4812	18
7113	78	3719386	16446	27
324.863	498	603701	6054	16
1.294.125	497	624106	27338	19
16.516.319	66	2291545	5535	23
1.789.039	657	1495568	19583	23
10.140.569	596	1198003	19498	19
18.700.713	563	2768206	27817	16
4.361.344	595	733815	120810	18
975.543	564	728225	48756	14
106.875	669	1161249	7559	18
88.759	533	717198	10888	18
485.496	565	632792	3953	16
609.792	602	538205	11759	18
1.416.804	746	2604887	124525	2
3.103.958	713	2430208	32298	22
422.303	757	440783	18376	23
1.708.187	658	12106	3529	25
843.846	701	1698798	34839	19
1.980.551	596	757311	40575	15
58.373	765	2640013	2499	17
990.723	671	1288486	8409	15
27.946.126	611	1192609	36161	18
728.648	71	3906091	6225	21
197.793	733	1889633	237402	24
430.621	628	675398	6372	17
947.879	588	639758	7536	18
207.891	517	1008884	21926	14
145106	685	1530088	18467	18
285.262	758	4416711	3478	28
403.263	73	2495713	23941	24
348.492	583	839098	9146	15
209.572	697	1106097	4874	15
1.041.047	697	3050024	3138	16
108.639	685	4002676	8336	17
654.961	593	676426	7599	16
21.518.252	689	2319506	19932	23
352.521	691	1752646	10374	17
273.014	685	986543	4050	16
1.184.944	681	1931613	31574	21
164.798	634	109689	23024	17
134025	712	2396734	26818	25
102.206	668	144953	2858	17
253.935	676	847353	4644	17
349.211	712	1368643	22461	17
284.836	606	761099	18229	14
5.829.482	64	1126213	46571	21
824.729	589	74781	4726	18
369.231	67	1455894	12944	17
1.015.252	611	996026	68303	15
117.529	663	5085582	33876	16
733.228	512	607508	16192	13
1.720.011	634	4570021	18126	41
250.306	7	3678876	5515	25
369.681	665	1315759	13724	15
250074	592	983059	4179	15
180.236	703	1171232	11467	15
579.436	592	753279	18944	16
182.793	708	2128433	27554	21
46612	736	1769881	17638	18
690.947	566	815903	32395	18
799.449	8	2980927	73766	25
279.435	594	728881	6753	17
89.645	602	74022	26186	18
17295	618	2360511	24769	19
928.623	56	759783	26371	23
1.348.437	582	66764	18191	14
465.188	747	4474224	6836	24
161047	621	593297	7624	16
42.355	747	12153044	6608	39
5.801.945	668	1826962	29471	21
333.471	581	984783	4789	14
205.125	712	1469445	11706	17
405.671	568	711482	5134	16
304.067	753	539751	53843	29
535.963	668	1823303	8821	2
2.684.256	718	1901428	3860	24
618.363	729	3940275	6960	23
370.246	761	1495268	127369	19
204.705	707	2272888	3866	2
1.483.884	662	1131249	23240	2
89.122	673	1262433	1810	22
202.999	754	2422249	10109	18
195.045	756	4010098	658580	25
299.037	681	1727919	17961	23
977.455	577	798261	4299	15
296.163	694	1334852	9432	16
112.277	692	2100741	1559	28
39.608	586	81998	5918	19
275.549	746	3725232	2458	24
2.225.216	642	733922	27052	15
378.421	592	728276	23896	15
529.384	738	3365467	17193	21
11332	729	1625201	21250	16
137.579	758	9931554	23793	32
52364	579	575734	8904	15
82.858	747	4458683	4321	25
823.654	656	1018797	9029	18
179.543	66	1421331	3587	17
775.796	61	557354	23107	13
379.493	592	846478	15426	16
2.638.168	671	1809564	5730	19
2.657.123	6	744061	14933	17
2.525.397	68	1186297	24384	17
6351	759	2835095	48677	2
576.274	626	856152	10339	16
246.825	719	2242134	5885	22
2.263.772	576	552458	64403	17
3.313.116	708	2833224	28508	19
162.949	744	3696723	2559	26
492.124	665	3149139	7776	21
1.562.848	6	1986243	7547	19
185.748	587	743271	5593	16
221.252	755	1405712	110326	17
233.968	744	2353673	10130	21
117.139	578	725915	4980	19
883.522	535	731561	16814	2
1.914.819	546	604839	4608	16
30383	69	1311738	4840	16
107.299	696	1653944	2548	23
815.413	627	816819	9411	15
131.511	669	1190316	3125	15
105.447	727	2030632	1728	3
1.025.049	589	1195796	15016	17
684.417	723	2590299	21666	21
140.954	677	1232705	3471	17
657.425	692	2701039	3359	18
123.651	692	856088	3804	17
462.304	686	1782288	2514	15
101.112	678	251173	6295	18
205.385	632	971405	2970	14
651.117	702	3835058	13358	29
3.048.447	642	1052026	26205	18
317.794	536	700766	18098	17
11.492.171	603	39034	33361	24
101.316	568	825859	12560	14
1.061.955	68	1323406	11086	19
64.721.719	7	2515417	109899	27
1.883.665	698	5074467	9332	22
164.341	638	1589911	3617	18
278.622	754	3891249	4054	28
3.060.321	613	2165145	8659	2
402.789	78	2415918	15541	23
898.626	626	2130463	57498	21
154.665	769	1921028	69086	27
44168	722	2934409	7374	23
4.987.177	611	1122133	17400	18
4.164.115	706	6634968	20159	25
4.282.775	59	84574	14414	2
323.994	78	4634881	237750	33
172.375	741	3267492	4000	23
9.421.076	601	970597	18689	2
485.654	659	1254418	4444	15
1.585.786	605	1411843	5529	19
422.789	706	6292483	2876	31
6.409.224	703	2377193	33323	21
169.878	641	876703	1925	19
279.546	525	755225	24510	18
2.985.152	644	84447	74426	18
1.176.467	713	1103152	130604	18
311.423	756	2809418	34651	34
182.585	599	69816	5576	17
235.701	788	3351934	211369	25
966.202	585	737616	6631	17
636.609	543	642228	21835	19
363.107	712	2047813	14195	18
38523	734	1714234	8424	2
628.434	692	1306502	12564	13
97.715	66	1773854	2918	18
681.625	644	212278	7831	18
1.202.895	573	579966	8154	16
1.848.241	673	133152	7374	16
840.702	583	625281	6042	16
6.162.089	699	3648203	55347	24
132.872	695	1701946	5225	16
225.359	688	213047	3029	17
31133	668	1380593	10482	16
237.699	553	884091	18270	18
1.846.339	566	814695	10253	18
1.052.837	614	793019	14403	19
986.693	644	2231433	1708	16
4.661.168	708	2406464	16893	34
696.984	59	568028	17874	18
364.105	706	1623971	3606	14
167.164	651	1071522	5057	17
1.360.289	75	4706267	63463	24
139.117	699	13415	64932	25
191.104	552	720991	17559	16
147835	664	1614943	18907	21
329.945	632	729706	23983	16
14933	774	3220625	2161	23
166.883	719	2976233	2059	24
187.715	696	1843553	4174	21
161.862	709	2323091	4369	17
775.984	717	2827541	21237	18
154.692	723	2473115	12258	23
259.103	713	3081687	4619	21
8.779.403	664	1303383	82622	17
305.699	788	2592364	81724	3
29583	654	1048541	8147	14
522.419	695	1273818	15497	17
312.299	666	3140712	3110	21
142.879	737	12345881	128748	47
136.966	566	769621	7274	16
3.293.537	785	365564	590118	38
108.448	524	803416	6358	15
74184	591	830065	20348	17
39.302	57	703523	6790	16
3.863.946	612	1341391	22443	19
570.543	737	2080042	2975	18
17.085.001	55	1868186	13093	23
292.232	572	732589	11559	16
128.393	604	931729	4012	2
217.915	742	4423031	11057	22
140725	684	893188	21929	2
55.768	754	1865983	1955	18
22675	627	946438	4995	15
95.155	592	921082	23977	14
5.935.944	581	734239	35524	18
2.337.537	607	712426	11190	15
2.369.098	636	1951308	17453	27
435.036	823	4462432	1908359	39
948.738	721	2747623	39566	23
576.263	656	1323719	15004	18
864.349	691	1404261	45228	16
3.156.657	542	2649356	4871	19
85.096	529	777811	5232	16
57095	585	768134	7623	16
755.243	527	588674	5251	16
222.957	606	816185	2517	15
3.617.252	502	1476454	33490	24
345.848	555	51156	4367	18
1.431.133	578	69511	13996	15
672.675	582	642365	38959	18
1.093.062	612	596254	30706	18
359.031	69	2225362	5049	2
32962	713	1735589	79878	17
1.404.127	594	935279	36753	18
2.179.114	628	118873	5637	12
415.349	654	824651	3389	14
185.685	521	670448	5343	18
84.495	697	1243585	2935	16
1.639.162	581	1262779	5988	16
413.637	54	584296	11716	16
310.099	616	892022	5471	16
174.939	762	2406236	4844	2
335.767	607	3306506	12659	17
481.296	716	10299816	2133	21
408.473	669	1027706	8205	17
1.378.423	74	1843495	7186	18
62669	612	933046	52597	16
102.893	639	3237096	9904	3
216.807	618	960716	13595	16
1.278.502	683	430414	9115	2
83121	694	1785222	12773	17
470.425	609	634781	9521	15
361.171	707	2247806	3102	23
753.706	76	3699194	33346	27
287.395	743	2436872	8399	19
213.168	68	1056399	5047	13
377.165	639	894097	7334	17
142.279	631	1120949	3015	16
179.387	58	652433	8306	15
216.848	654	1226289	2744	25
30.732	757	335927	417869	31
30911	644	1841353	5294	2
242.886	723	4613328	5389	2
347.233	608	1258367	3555	18
269.111	593	710547	6550	18
3.891.659	716	1390267	48230	28
8.191.577	718	7543204	21294	25
3.217.313	701	117925	21738	21
18423	676	4267066	80657	28
600.546	648	3350731	3130	3
165.091	601	759889	3913	15
379.236	706	2483044	15450	21
339.375	702	780975	8287	14
687.348	729	1698031	2547	16
88.133	741	2589484	1785	28
1.017.057	561	514834	6896	17
90.328	61	3521035	5058	24
11697	657	1028932	3455	15
342.249	661	831524	5086	14
173.881	632	1156355	4612	2
337.776	605	113418	20133	16
13312	623	69139	7559	14
223.749	734	224914	11384	22
830.971	653	1152271	4995	18
2.347.434	683	1434259	6868	16
708.115	764	237299	234937	21
117.812	608	1060428	6625	19
216.955	67	1229095	6068	15
572.926	609	567106	10547	17
149.729	718	1027314	8744	21
632.972	725	2181514	26891	21
225.681	67	4307426	2158	21
2.341.649	639	2854241	11132	18
3.757.036	583	1092335	7286	17
65.156	743	5102698	30753	23
133.372	757	2481454	3430	23
13985	532	595603	11214	19
418.648	767	3350239	39856	22
77.939	742	1560608	2136	2
2.224.269	69	3533593	7977	21
688.646	591	90486	12604	16
817.383	673	1192102	3818	16
5952	688	913673	5247	15
5.268.815	615	1010109	58071	17
21871	601	905536	6790	17
1.356.171	587	148068	15279	2
3.870.167	549	526945	9404	2
398.822	622	881317	4602	17
94.778	632	708875	4212	14
5.190.238	708	2959675	39822	2
78.158	691	1784022	2617	2
358.493	622	903715	22912	16
194.972	709	1364178	5351	18
113.921	687	856505	3072	19
1.229.212	669	179588	34757	19
846.844	55	621898	4287	17
181.171	742	2055319	4081	18
70.231	701	1015258	6527	13
114.346	697	1961359	3331	21
166.128	545	668058	10383	23
124.842	686	2169039	10093	17
382.124	636	1350437	5316	19
1.111.202	719	136698	13923	16
159.298	654	1695346	6949	17
231.169	629	865666	4437	14
152.912	692	3457325	1533	37
1.539.052	589	875242	18692	16
280.787	699	1808703	5827	2
419.853	724	5375687	8439	3
205.874	738	7140144	8909	24
312.878	706	2565763	1930	17
4.086.237	747	3421912	218069	26
118.279	746	2234878	6069	19
256.865	706	3218226	5110	23
374.628	716	1991406	4043	19
108.433	724	2724052	2071	22
113.737	621	672199	7190	22
777.482	546	1088795	5781	17
3.221.752	668	2435891	7750	2
487.688	776	2316964	46324	2
264.557	748	1611099	12549	2
378.964	659	1795064	11169	17
26.262	603	1002289	3594	16
3.424.852	679	2462617	4727	17
111.376	744	2020228	9468	21
317.921	533	551004	11208	18
467.271	711	397794	890997	27
217.461	645	1067842	7884	19
515.258	745	1800564	6247	19
2.285.369	662	1336956	24217	19
603.654	702	5023448	3809	28
1.461.503	739	4354489	12231	28
14.966.244	563	11996	34888	13
295669	56	864202	32892	18
509.726	717	3383838	38581	36
1.017.785	684	2367291	12224	19
1.654.256	691	1215304	15436	19
1.383.019	58	747224	14383	16
20236	695	3254413	17393	26
109045	595	780347	4834	17
9398	747	1624302	3537	25
179.329	623	65192	8461	12
499.537	685	167559	27730	18
240.901	595	762604	3528	16
83.129	73	1789032	2476	2
70.398	735	3592285	267054	28
155.641	749	1488712	68270	23
225.167	727	1566259	3197	2
13916	767	3367272	22128	22
125.749	629	660544	5666	17
3.348.319	657	1748584	25872	21
1.890.122	544	966372	19376	18
192.203	752	2912489	6168	2
46747	73	2719463	14314	19
187.058	644	984709	11098	13
109.941	732	2004711	19497	27
608.306	655	888975	7377	14
139.816	722	181029	13576	18
71.191	717	3573785	1340	26
8539	634	833391	5443	17
456.796	672	1071675	15292	16
122.071	761	4604165	4406	2
120.068	703	5012734	3035	24
104.549	657	1551835	3183	18
1.186.274	615	1214173	43223	32
552.623	68	3113585	8981	23
7.505.808	509	687725	19492	15
1.654.768	653	1634328	17340	16
264.985	623	1025005	6119	17
153.122	712	2815477	3066	25
430.668	776	4164509	103437	26
382.707	61	644835	7163	12
734.996	584	453613	11212	13
63.439	726	3034456	2076	2
239.147	716	422255	3215	21
285.724	681	1617513	5170	2
363.893	685	2749345	7660	21
207.359	723	261756	4480	18
357.489	625	1450218	19015	14
342.201	632	1056192	68281	17
829.766	68	5011512	3313	25
909.679	671	832662	69010	19
317.638	663	1658726	24805	16
148.909	661	1857318	3204	24
13856	689	1804616	1852	19
161.138	623	112747	33266	15
504.023	57	707453	10793	16
908.777	605	744204	39078	18
452.439	586	706085	16653	15
32644	636	2113472	4447	2
4.518.026	672	1487087	33030	18
186897	627	813971	32214	14
263.879	685	1526797	4712	17
389.235	787	2902386	44170	22
193.666	696	1262839	4713	23
135.838	558	58386	10702	14
1.298.606	589	1528785	37845	17
783.065	765	3837969	15843	23
100.266	753	3509409	6161	26
52.147	757	2879681	47287	21
644.487	647	2686466	69278	22
27.676	754	371032	84237	25
74.144	74	2355535	11067	26
243.872	691	2015851	11449	2
2.718.978	659	1697452	42110	19
296.281	76	5843589	8466	22
131.365	71	1075964	2448	16
260.772	534	513861	18435	16
635.981	676	2353361	3590	17
264.987	74	1848169	2769	23
301.642	707	1331776	3379	16
822.454	696	1575119	7981	19
281.667	679	2832602	3745	25
184.176	767	3550994	33140	24
573.894	704	1141257	9559	19
1.992.639	567	1043575	61924	2
419.297	712	5432359	2699	28
309.395	675	1190445	11285	15
1.425.968	677	2011259	115290	22
79.005	701	5321255	52667	21
103.834	676	969329	3952	14
244.575	732	15374336	34344	25
139.575	66	1087203	28331	17
1.336.788	576	658124	31790	16
134.295	763	2649529	2724	24
189.026	56	761867	11313	19
1.945.658	65	1520458	6947	16
86.024	717	1399485	2426	2
165.224	687	1362002	3371	18
503.622	633	726677	18720	15
11.770.628	563	694504	7009	15
289.232	715	3678263	3323	22
361.683	777	4114357	69542	28
712.918	548	518509	5220	17
429.171	732	2000223	16028	17
31516	714	1856662	19181	14
359.394	559	1205118	18443	2
382.907	697	1567804	3879	15
169.514	72	2284782	6867	21
339.699	758	3418132	10745	23
715.943	687	2112235	17306	2
143.382	666	2072125	2523	2
128142	685	1501339	6070	17
116.678	72	1907765	95225	26
84.794	698	2827242	4194	2
27.975.427	539	998118	32360	17
1.176.111	588	798455	5922	13
1.304.425	712	1937053	627477	2
178.055	533	767192	22481	2
1.473.414	532	990189	8372	18
107.726	6	68386	21958	16
183.273	584	919795	5616	19
357.622	606	792691	5012	17
268.591	636	1236346	6052	18
596.215	583	761903	7431	16
1.554.627	648	1666131	15273	21
109.801	565	1819604	4806	15
11.678.999	692	2780421	13451	22
95.371	75	2736134	13273	22
234.099	716	2431404	4898	2
4065	645	2273876	5904	21
151.875	646	96534	3369	14
17.017	788	336497	3016	21
5.086.589	443	468292	10326	14
322.628	597	775061	3072	17
16999	758	2290384	5782	2
549.797	797	247066	68670	21
100.504	703	2847217	1691	19
29.564	738	1481362	188868	24
4.973.852	656	4990344	7270	3
88.647	622	751944	12057	17
1.088.791	603	953863	10432	18
357.683	58	97655	11039	16
129.769	677	1527644	8177	24
4.882.873	66	2837046	3027	24
888.106	679	1529984	3444	19
1.930.072	689	2549014	5352	18
1.988.081	621	1017905	8893	17
579.775	565	653469	17176	22
172.353	578	754223	5822	14
423.649	732	1147805	12923	2
333.052	527	779695	12966	1
238.907	682	2038677	4782	17
58.735	708	2141717	1594	23
224.711	727	196776	1571	21
191.133	745	2894189	5103	18
504.797	642	894861	9262	17
204.236	747	1680826	2982	2
272.605	754	4448992	29603	26
3.709.427	597	911272	15111	18
94673	547	723447	4393	11
995.558	556	539722	22567	16
321.013	557	718204	11244	17
3.444.285	583	172509	19746	21
194.699	538	6795	2518	16
158.225	736	2348486	6603	18
3.644.168	626	1129098	32483	15
194.242	724	1406396	7343	16
246.331	701	1872524	11087	21
168.428	663	256459	1958	22
3.409.647	7	1573602	58969	16
675.409	847	396781	485838	47
524.138	715	1271508	14282	21
83.046	732	1872683	2697	21
225.886	713	4087123	2758	19
12.155.427	53	755887	19669	13
583.465	661	1487998	10836	23
1.501.915	755	1965013	68423	18
580.034	682	2438565	7053	21
369061	556	605837	18997	17
275.712	723	3204579	7133	21
15.901.745	618	632567	25912	2
100.105	715	1701566	2549	23
5.811.788	744	172359	115789	2
13.423.378	67	1906033	18684	19
3.686.004	64	1777702	9294	18
844.289	715	1230348	4623	17
92.838	683	1589925	2519	18
516.993	644	643336	24047	14
183.134	753	2918264	25988	24
218.792	67	2154236	4407	25
621.562	659	5433906	2584	17
1.853.994	616	1016693	12403	16
650.365	756	5265418	4588	25
31493	754	2209258	2627482	27
278.765	624	886601	16272	15
198.709	696	1138955	2932	16
694.997	58	587701	15262	2
618.353	751	4549361	264044	27
235.382	645	1677382	5079	18
547.854	731	2416311	36261	21
605.679	78	2467909	347237	21
268.702	564	598081	5264	16
321.898	669	231369	6350	17
656.475	577	754252	4288	17
461.481	622	573597	10557	16
735.111	774	3030648	88465	23
181.558	606	799901	2890	12
1.576.128	625	833152	5215	13
176.505	553	611672	3128	2
49.001	703	795223	171602	22
2.747.295	654	1141127	26428	15
491.865	608	630935	9154	19
717.087	603	972358	5672	21
132.775	731	1882333	149502	27
18124	604	1403886	13669	12
264.975	76	3033483	30832	22
626.672	59	839618	6024	17
469.557	648	890294	9597	13
167.474	543	727966	3510	14
244.317	641	832909	2990	17
212.707	576	60252	15328	16
